0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
365,320382,start,take," The Hare-woman 's hands steadied the gun and she started to lift it , taking aim .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
366,320649,start,get," "" Now that it 's over , you 'd expect they 'd start getting things right at last , would n't you ? "" said Mrs Parvis , standing up at the end of the table to ladle out to her assembled household .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
366,320650,start,look," "" Well , things are bound to start looking up soon , "" said one of the lodgers .",4,2,0,0,1,0,0,0,1,0,0,VVG,1
366,321074,start,scurry," Dot knew that when grown-ups started scurrying purposefully , something bad was about to happen , specially if you had n't heard the siren .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
366,321286,start,walk, Then they started walking .,4,4,0,0,1,0,0,0,1,0,0,VVG,1
366,322168,start,make," Then Mrs Hollidaye said , "" My dear girl , you have to start making a home .",4,20,0,1,0,1,0,0,1,0,0,VVG,1
366,322651,start,cry," Seeing it , and thinking of him safely in heaven with no risk now of being zipped into this airless rubber gas-bag made Dot start to cry .",3,-1,0,0,1,0,0,0,0,0,0,VV,0
366,322767,start,think," If she thought about Gloria , then she 'd have to start thinking about him too .",5,0,0,0,0,0,1,0,1,0,0,VVG,1
366,323343,start,perk," "" But once your father comes home , things 'll start perking up , wo n't they ? """,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
366,323423,start,paint, She inspected her bare feet and started to paint the toe-nails .,5,-1,0,0,0,1,0,0,1,0,0,VV,0
366,323506,start,miss," "" Back to your Mum and Dad before they start to miss you . """,4,-1,0,0,1,0,0,1,0,0,0,VV,0
366,323566,start,call," "" And you better start calling me Mum , "" said Gloria .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
366,323626,start,look," He ought to start looking for work now . """,4,18,0,0,0,0,1,0,1,0,0,VVG,1
366,323707,start,say," Dot started to say , "" I hope I can bring my Dad down to visit you some day . """,3,15,0,0,1,0,0,0,1,0,0,VV,0
367,323735,start,learn," I started learning Catalan and reading fine modern Catalan poets , whom I intended to translate -- Foix , Espriu , Bartra and many others of the emergent Catalan school whose work , and whose very language , were banned by Franco .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
367,323827,start,rattle," We had started off in grand style , rattling right round the station plaza with a great tooting of horns .",6,1,0,0,0,1,0,0,1,0,0,VVG,1
367,324185,start,talk, We started talking about poetry and about our favourite modern poets .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
367,324220,start,find," Then we started finding our common subjects and composing poems together , a double authorship .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
367,324226,start,become," Even my handwriting changed , and started to become small and stunted , like his .",6,8,0,0,1,0,0,0,1,0,0,VV,0
367,324236,start,work," Because the cafs were so noisy and crowded , we had started working on our poems in my room at the Colegio .",4,1,0,0,0,0,1,0,1,0,0,VVG,1
367,324536,start,retreat," As I became more and more obsessed by him , and as he absorbed more and more of my being , all else seemed to start retreating into a permanent , one-dimensional background , against which only he and I stood out as more than stick figures .",7,-1,0,0,0,0,1,0,1,0,0,VVG,1
367,324546,start,abandon," Against his magnetic forces , my own "" evil "" eye , which had anyhow long since started to abandon me , could put up no resistance .",7,-1,0,0,1,0,0,0,1,0,0,VV,0
367,324781,start,write," Even worse , you would tell me about new poems you had started to write , and it was like a dagger in my heart when you described working on them without my help -- though the real reason you had come back to see me was to labour over them with me , adding my suggestions and excisions in the margins in your minuscule script .",5,22,0,0,1,0,0,0,0,0,1,VV,0
367,324804,start,get," When I awoke and started getting ready for my classes , which now passed mechanically , as if in a vacuum , the students suspended in time and space , and my own voice seeming to come from somewhere a long , long way away , I would write a poem for you as a kind of incantation to bring you back that day :",3,-1,0,1,0,0,1,0,1,0,0,VVG,1
367,324914,start,splash," Its waters proved irresistibly attractive to us , and we playfully started splashing one another .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
367,324917,start,throw," He looked so miserable I decided to cheer him up by inviting him to join our little game , and started throwing handfuls of water over him .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
367,324928,start,fight," But once outside , Dana and I became quarrelsome and started to fight with one another , releasing heaven knows what accumulated stores of fury and resentment .",5,-1,0,0,0,0,1,0,1,0,0,VV,0
367,324950,hate,miss," Late risers always exasperate early risers like myself , who hate to miss what they know is the best part of the day .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
367,325006,start,turn," Now that they knew he would be leaving , the literary confraternity had already started to turn their backs on him , and had begun to scan the possible replacements in the current British intellectual mafia .",4,-1,0,1,0,1,0,0,1,0,0,VV,0
367,325284,start,exchange," Then one night towards the end of January we had had too much Dexedrine and San Miguel , and we started exchanging acrimonious words .",8,-1,0,1,0,1,0,0,1,0,0,VVG,1
367,325430,start,cry," Now he was starting to cry , and I had never seen him cry before .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
367,325464,start,write," If only he had started to write in a larger script , I might have felt I had succeeded with him , made him a poet .",5,1,0,0,0,0,1,0,1,0,0,VV,0
367,325663,start,attend," She had started attending classes at the Blind Club , and was being prepared for her further loss of sight .",6,-1,0,1,0,1,0,0,1,0,0,VVG,1
367,325676,start,write," But the old market square was still there , the ferry to North Shields ; Ocean Road , the Town Hall , the Library , Trow Rocks , the sands , the pier ... . ft was on the pier that I made my first stumbling attempts to start writing poetry on my own again ; my very own poetry :",5,4,0,1,0,1,0,0,1,0,0,VVG,1
367,325694,start,make, We would start to make movements that suggested masturbation .,4,18,0,1,0,1,0,0,0,0,1,VV,0
367,325781,start,run," We rushed out of the building and started running along the street , hardly knowing where we were or where we were going , until we felt we had put enough distance between us and the reception .",3,-1,0,0,0,0,1,0,1,0,0,VVG,1
367,325831,start,flow," But our poetry started to flow again , though now it was he who distributed the favours : there was no call for him now to bribe me with sex , so this aspect of our relationship was something he kept under tight control , allowing sexual contact only when he felt like it and not just when I wanted it , as in the past .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
368,326197,start,go," Because of a vague feeling of loyalty , a need to repay someone or something who had seemed to walk with me through the burning fiery furnace of my husband 's last illness , I had started now and then to go to church .",2,4,0,0,1,0,0,0,1,0,0,VV,0
368,326662,start,cry," It was with the end in sight , the last evening , as we were sorting out which of her possessions she should take and which I should try to sell for her , that I started to cry ; and cried and cried and cried .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
368,326789,start,run," When he saw me running he thought he must be late , and he started to run , too .",3,0,0,0,1,0,0,0,1,0,0,VV,0
368,327409,start,run," There must be an answer ; and my mind started running hither and thither putting forward suggestions , quotations , ideas ...",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
369,328553,start,extend," 7.7 above In dendrochronology a master curve is produced , starting with a living tree and extending the timescale using timbers with overlapping patterns ( courtesy of Ulster Museum , Belfast ) .",6,-1,0,1,0,1,0,1,0,0,0,VVG,1
371,331823,start,work," Then , the curse had started to work : he was taunted with the promise of escape .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
371,331859,start,forget," He 'd started to forget things , see .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
371,332389,start,lift," The claws on the crane did n't seem to close properly so that , even if they did manage to get a grip on a tube of sweets or a pink plastic comb , the prizes always slipped out again as soon as the crane started to lift them .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
371,333688,start,ring," "" You ought to have seen his face , "" Bella said , "" when that phone started ringing .",4,1,0,0,1,0,0,0,1,0,0,VVG,1
372,334737,hate,go, Bluster about morning hate and advice to go back to Adolph got a maddeningly cool reply .,2,-1,0,0,1,0,0,0,1,0,0,VV,0
372,336417,start,go, Do n't start going wobbly .,2,18,0,1,1,0,0,1,0,0,0,VVG,1
372,336722,start,crawl, He sent Charles back to start crawling .,5,18,0,0,1,0,0,0,1,0,0,VVG,1
372,337175,start,give, They started to give him more advice .,4,-1,0,1,0,1,0,0,1,0,0,VV,0
372,337672,start,enjoy," She seemed so sanguine that he started to enjoy his leave and they all three went off to see Mona in Jermyn Street , who greeted them with her usual generous hospitality , very little of which was at her or their expense , but who had not seen Charles since his transformation from 2nd Lieutenant to Guardsman .",5,-1,0,0,0,1,0,0,1,0,0,VV,0
375,342799,start,move," If we were to construct a "" ladder "" of non-fatal offences , starting with the most serious and moving down to the least serious , the offence of attempted murder should be placed at the top .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
376,343445,start,scream," "" Do n't start screaming again , "" he said .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
376,343589,start,dig," "" And if they start digging , "" Elinor said .",3,19,0,0,1,0,0,1,0,0,0,VVG,1
376,343633,start,do," I struggled to get him into bed and he started to do deep breathing exercises , which he knows I ca n't stand when I 'm trying to get to sleep .",2,3,0,1,0,1,0,0,1,0,0,VV,0
376,343898,start,say," "" May -- "" he started to say , but I crammed a cushion into his mouth before he could finish .",3,4,0,0,1,0,0,0,1,0,0,VV,0
376,344318,start,ask," "" Do n't start asking for green chartreuse . """,3,-1,0,0,0,0,1,1,0,0,0,VVG,1
376,344388,start,bring," "" Do n't start bringing your fancy man here with you , "" Otley said .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
376,344583,start,ache," It was a warm , sunny day and my feet were starting to ache .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
376,344904,start,do," Oh , they 've started doing guided walks round the cemetery , and there 's going to be an open day at the sewage works .",2,4,0,1,0,1,0,1,0,0,0,VVG,1
376,345310,start,snort, If it was n't for Mike I 'd be off but I 'm afraid he might start snorting coke if I turn my back .,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
376,345757,start,ring," Suddenly the church bells started ringing "" Oranges and Lemons "" !",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
377,347178,start,worry," This causes a great deal of anxiety for the parents of a girl child , for they start immediately after her puberty to worry about her marriage if she is not already married .",5,-1,0,0,0,0,1,1,0,0,0,VV,0
377,347219,start,approach," A Hindu girl , approaching her teens and puberty , starts feeling nervous .",8,-1,0,1,0,1,0,1,0,0,0,VVG,1
377,347219,start,feel," A Hindu girl , approaching her teens and puberty , starts feeling nervous .",4,-1,0,1,1,0,0,1,0,0,0,VVG,1
377,347761,start,take," When I was pregnant , and we did not have this constantly changing situation of togetherness and separation , my husband complained that I had not noticed him kissing me goodbye in the morning -- I was starting to take him for granted after only a few months without going to the mikva !",4,10,0,0,0,0,1,0,1,0,0,VV,0
378,348287,start,pour," Because of the problem with the boarding kennels , and the general recession , I started pouring more and more of my own money into the charity to keep it going .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
378,348352,start,display," If your dog has n't presented a problem for years , is getting old but still appears to be healthy , and starts to display antisocial behaviour -- check it out with your vet before you start to punish him or her for what might be a cry for help .",7,-1,0,1,0,1,0,1,0,0,0,VV,0
378,348352,start,punish," If your dog has n't presented a problem for years , is getting old but still appears to be healthy , and starts to display antisocial behaviour -- check it out with your vet before you start to punish him or her for what might be a cry for help .",6,-1,0,0,0,0,1,1,0,0,0,VV,0
378,348635,start,panick," "" I was beside myself with fear , and started panicking as she did n't seem to be able to swim .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
378,348820,start,venture," It was impossible to catch her , but as time went on , she started to venture nearer to houses and populated areas .",7,-1,0,1,1,0,0,0,1,0,0,VV,0
378,348920,start,brush," As you start brushing , part the hair down to the skin and keep the unbrushed hair separate from the brushed coat .",5,2,0,0,1,0,0,1,0,0,0,VVG,1
378,349093,start,bark," The following morning , I 'd just got out of bed when he started barking to get out .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
378,349281,start,visit," I decided to approach the Mental Health Unit and once I 'd started visiting there , I found I could work every hour of every day .",5,1,0,0,1,0,0,0,1,0,0,VVG,1
378,349312,start,repeat," "" After that he lived for our visits and started repeating "" Stroke , stroke , stroke "" about six times .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
378,349526,start,take, It would be a good idea to start taking her out on her own .,4,-1,0,0,0,0,1,0,0,0,1,VVG,1
379,349860,start,trust," The owner of one of the most spiritual voices in music , he 's seen success beckon before only to give him the finger once he started to trust .",5,-1,0,0,1,0,0,0,1,0,0,VV,0
379,350165,start,go," A year ago , when your trousers did n't condemn you as a person , Bobby Gillespie started going to house clubs ; he wore ripped jeans and a sad top , but was truly touched by what was happening around him .",2,10,0,0,1,0,0,0,1,0,0,VVG,1
379,350190,start,argue," Yet today , when a flustered and obviously intelligent man in spectacles starts to argue that the link , say , between radioactive emissions and leukaemia clusters is not yet proven , we can see the untruth in him , the wads of tainted cash tumbling from his lab-coat pockets .",5,-1,0,0,1,0,0,1,0,0,0,VV,0
379,350296,start,roll, The hype on Dick Tracy is starting to roll out of Hollywood like liquid gold .,4,-1,0,0,0,0,1,1,0,0,0,VV,0
379,350727,start,work," "" We used to rave together at Shoom and The Trip , then we started working together .",4,14,0,0,1,0,0,0,1,0,0,VVG,1
379,350877,start,eat," All in all , it seems to have diverted De Niro 's energies away from the more serious and interesting business of Tribeca Productions , and in future , it may even start to eat into company funds .",3,-1,0,0,0,0,1,1,0,0,0,VV,0
379,351079,start,leak," However , the drums are still on the oceans beds , and many are starting to leak .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
379,351167,start,work, By then we were also starting to work on the group .,4,1,0,0,0,0,1,0,1,0,0,VV,0
379,351192,start,sell," In 1980 retailer Paul Smith owned one shop in Covent Garden ( the first clothing shop in the area ) and one in Nottingham , and he had already started selling abroad .",4,22,0,0,1,0,0,0,1,0,0,VVG,1
379,351221,start,go," I started going out in London and I was on the first step of the ladder . """,2,6,0,0,0,0,1,0,1,0,0,VVG,1
379,351223,start,show," Vivienne Westwood 's Kings Road shop changed its name yet again to become World 's End , and started showing collections .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
379,351381,start,speak," By the mid-Eighties , Americans had started to speak of a black "" underclass "" : now , one-third of the black US is officially classed as poor .",5,-1,0,0,0,0,1,0,1,0,0,VV,0
379,351564,start,warm," When the rest of Britain is closing for the night , the clubs in GLASGOW are just starting to warm up .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
379,351568,start,howl," The visitors were having a great time until suddenly the lights went up and bar staff started howling , "" Give us your pots and glasses and start moving on out , PLEASE ! "" .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
379,351568,start,move," The visitors were having a great time until suddenly the lights went up and bar staff started howling , "" Give us your pots and glasses and start moving on out , PLEASE ! "" .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
379,351606,start,dwindle," And on Saturday nights most people stay till about 4.30 ; the crowd starts dwindling after that . """,7,-1,0,0,0,0,1,1,0,0,0,VVG,1
379,351653,start,appear, Dance artists are starting to appear regularly in these apparently far-flung corners of Britain .,6,-1,0,0,0,0,1,1,0,0,0,VV,0
379,351661,start,get," Jim Muotome , Glenn 's partner , says Glasgow is starting to get more and more ravers from down south .",3,3,0,1,0,1,0,1,0,0,0,VV,0
379,351814,start,place," "" For example , if you start placing human growth hormones into salmon , and they are released into the environment and start overproducing , they could become a real problem to the stability of the environment . """,5,-1,0,0,0,1,0,1,0,0,0,VVG,1
379,351814,start,overproduce," "" For example , if you start placing human growth hormones into salmon , and they are released into the environment and start overproducing , they could become a real problem to the stability of the environment . """,11,-1,0,0,1,0,0,0,1,0,0,VVG,1
379,352002,start,put, But the minute I went away reviewers started putting down films I loved and vice versa .,3,-1,0,0,0,1,0,0,1,0,0,VVG,1
379,352153,start,own," AS THE USSR starts to own up to crimes like the wartime massacre of Polish officers at Katyn , the US is censoring its official records .",3,7,0,0,1,0,0,1,0,0,0,VV,0
380,352388,start,discuss," It marks a change of heart for Scorsese , who once swore he would never make a film about the Mafia , and led De Niro to break a few rules of his own : "" I was in the middle of filming We 're No Angels when we started to discuss GoodFellas and began working on my role , Jim Conway , together .",7,-1,0,0,1,0,0,0,1,0,0,VV,0
380,352538,start,intend," Bored with straight DJing ( as Chuck and Looney Tunes ) , they started recording , intending to build their own original dub plates .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
380,353054,start,do," "" For me it 's been exactly the opposite ; I 've never been healthier -- and I 'm much more religious than when I started doing this .",2,-1,0,0,1,0,0,0,1,0,0,VVG,1
380,353366,start,make," "" Davey started making shorts on the Enterprise Allowance , "" says Blair .",4,18,0,1,0,1,0,0,1,0,0,VVG,1
380,353516,start,get," Later , Broderick admits that he was drawing on his own feelings about the death of his actor seven years ago , just as his career was taking off ( "" He watched everything I did , he was my big influence , and when I finally started to get work , he never got to see it "" ) .",3,-1,0,1,0,1,0,0,1,0,0,VV,0
380,353534,start,glaze, Now my eyes are starting to glaze over .,5,-1,0,0,1,0,0,1,0,0,0,VV,0
380,353599,start,take," Several weeks before reunification , Bundeswehr units started taking over former NVA bases and re-training NVA soldiers , before quietly slipping into West Berlin , from where they had previously been banned by the 1969 Four Power agreement .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
380,353860,start,write," It was some time before the fashion magazines and newspapers started to write about this street culture , but when THE FACE wrote a big feature on the subject in its July 1983 issue the floodgates opened .",5,-1,0,0,0,0,1,0,1,0,0,VV,0
380,354091,start,get," But he appeared quite anxious throughout the interview , often leaving the room or calling to one of his ubiquitous assistants when the interview started getting , as he put it , "" too hard "" ( "" Uh , Susanna , who would some of my female heroes be ? "" ) .",3,7,0,0,1,0,0,0,1,0,0,VVG,1
380,354142,start,film," This autumn , the couple will start filming the cinematic version of their romance in a movie entitled Made In Heaven .",4,-1,0,0,0,1,0,0,0,1,0,VVG,1
380,354225,start,come," Although they have apparently been happening for much longer , abductions first started coming to light in the late Sixties , but they 've really taken over UFO culture since the publication of Communion in 1987 .",4,-1,0,0,1,0,0,0,1,0,0,VVG,1
380,354227,start,appear, Now they 've started to appear over here .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
380,354441,start,manipulate," "" The social implication is what people respond to on a broader scale , their access to technology , their access to information , their comprehension of their environment -- as soon as you start to manipulate that , then you get what I think was always related psychedelic experiences .",10,5,0,0,1,0,0,1,0,0,0,VV,0
380,354442,start,think," People did acid trips to start thinking about things in a different way : they underwent a set of experiences that question fundamental structures about the nature of reality and the nature of personality . """,5,1,0,0,0,0,1,0,1,0,0,VVG,1
381,355619,start,impose," No maize gluten has been imported through Rotterdam for the past three months , after Dutch customs started to impose 100 % levies on maize gluten which contained maize germ .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
381,355630,start,drop," Danish pig prices were stable during the latter half of June , at just under 102p/ kg , but started dropping about 1p/ kg a week from the beginning of July .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
381,355699,start,discuss," In an interview on Danish radio , the former liberal minister of finance said that , although the proposals in their current form had "" improved a lot "" since the commission started discussing Mr MacSharry 's plan three months ago , they still presented a danger of destroying farming as a professionally run industry .",7,-1,0,1,0,1,0,0,1,0,0,VVG,1
381,357632,start,split," Other minor gripes were the ( understandable ) lack of drive-through capability and the wallet 's plastic front , which soon started to split .",5,-1,0,0,1,0,0,0,1,0,0,VV,0
382,358482,start,raise," Once even one good restaurant in a county , such as The Bell at Aston Clinton , Buckinghamshire , started raising standards the word passed along the grapevine and the effect was cumulative .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
383,360138,start,read," As she cleared away the tray , Stanley picked up a newspaper and started to read .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
383,360200,start,drive," Easing across to the driver 's seat , he imagined himself starting the magnificent old car and driving home , there and then , without pausing to ask any more questions .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
383,360740,start,run," With the first heavy drops of rain , Mungo started to run .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
383,360803,start,unravel, He needed to be alone ; to start unravelling the knots .,7,-1,0,0,0,1,0,0,1,0,0,VVG,1
383,361176,start,stir," If he hurried he could easily cycle to the barrow , make a thorough search , and be back in his bed before the household started to stir at 7 .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
383,362335,start,climb," Calming himself with a reminder of his earlier resolution , he started to climb the tree .",5,-1,0,1,0,1,0,0,1,0,0,VV,0
383,362620,start,light, He took a pipe out of his overall pocket and started to light it .,5,-1,0,0,1,0,0,0,1,0,0,VV,0
384,363086,start,grow," "" When are you going to start growing ?",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
384,363092,hate,disappoint, He hated to disappoint her .,10,-1,0,0,1,0,0,1,0,0,0,VV,0
384,363696,start,droop," He enjoyed brushing it , even when she made him stand so long behind her chair that his arms ached and his eyelids started to droop .",5,-1,0,0,1,0,0,0,1,0,0,VV,0
385,364918,start,fade," The summer bedding season is in full flight now , and to maintain this tapestry of colour , it is advisable to deadhead the flowers as soon as the petals start to fade .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
385,364996,start,emerge," Once the new growth has started to emerge , pot them on into new compost , water well and place in a light position on the greenhouse bench .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
385,365012,start,cut," On fine days start cutting sprigs of herbs for drying , hanging them in a shed to dry out completely before crushing for storage in screw-top jars .",3,-1,0,1,0,1,0,1,0,0,0,VVG,1
385,365493,start,prepare, This is when Harry starts to prepare the house for its winter storage role .,7,-1,0,1,0,1,0,1,0,0,0,VV,0
385,365503,start,look, He also starts to look for blemished fruit .,4,-1,0,0,0,0,1,1,0,0,0,VV,0
385,365798,start,collect, Start collecting our superb free Gardeners ' Manual and month by month it will build into a reference book you will want to return to time and time again .,7,-1,0,0,1,0,0,1,0,0,0,VVG,1
385,365913,start,prune," Towards the end of the month start pruning standard ( except weeping standards ) , bush and climbing roses .",5,-1,0,1,0,1,0,0,0,0,0,VVG,1
385,365929,start,take," Start budding rootstocks towards the end of the month , taking buds from firm young shoots .",4,27,0,1,0,1,0,1,0,0,0,VVG,1
385,366897,start,plan," While people down south are still lying out in the sun and enjoying their holidays , up here we have to start planning well ahead for the long winter to come .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
386,368092,start,pot," I found it difficult to get cuttings to root in earlier years , but I discovered that by starting them in water for 10 days , then potting up , I lost very few .",3,1,0,0,1,0,0,0,1,0,0,VVG,1
387,368729,start,feel, You start to feel benefits .,4,3,0,1,0,1,0,1,0,0,0,VV,0
387,368864,start,gain," If you have never dieted before , or have had just one or two unsuccessful attempts , please do not start on the "" yo-yo "" of losing weight , gaining weight , losing weight that we described earlier .",4,1,0,1,0,1,0,1,0,0,0,VVG,1
387,368864,start,lose," If you have never dieted before , or have had just one or two unsuccessful attempts , please do not start on the "" yo-yo "" of losing weight , gaining weight , losing weight that we described earlier .",4,0,0,1,0,1,0,1,0,0,0,VVG,1
387,368911,start,succeed," As you start to succeed in changing your shape , you will find your self-esteem and general enjoyment of life grows .",7,-1,0,0,0,0,1,1,0,0,0,VV,0
387,368918,start,mingle," If you have problems socializing , looking better might give you more confidence but you still might have to give yourself that final push to get out there and start mingling .",6,-1,0,0,1,0,0,1,0,0,0,VVG,1
387,369017,start,eat," Once you start eating in a healthier way , good weight control should become much easier .",3,3,0,0,0,0,1,1,0,0,0,VVG,1
387,369259,start,feel," If your spouse starts to feel slightly insecure ( because other people find you attractive now ) he or she might well say you looked better when you were "" cuddly "" .",4,-1,0,1,1,0,0,1,0,0,0,VV,0
387,369262,start,remark," However , if virtually everybody ( friends and family ) start to remark that you are losing too much weight , consider that they might just be right .",6,1,0,0,1,0,0,1,0,0,0,VV,0
387,369284,start,make," Once you start making the slight adjustment necessary to make our normal way of eating healthier , you will automatically be on your way to weight control .",4,21,0,1,0,1,0,1,0,0,0,VVG,1
387,369868,start,act," This is very important because once you start to perceive yourself in negative terms you will probably start to act in a negative way , being quarrelsome and finally looking to food for comfort .",3,-1,0,0,0,0,1,1,0,0,0,VV,0
387,369908,start,eat," This should prevent certain other locations , like the chair in front of the television , becoming a cue to start eating .",3,1,0,0,1,0,0,0,1,0,0,VVG,1
387,370105,start,change, You do not need to start changing your health-related habits until this preparation phase of one or two weeks is complete .,6,14,0,0,0,1,0,1,0,0,0,VVG,1
387,370173,start,use," Step 4 : start using your diary to record your daily food-intake , exercise , and weight",3,-1,0,1,0,1,0,1,0,0,0,VVG,1
387,370537,start,lose, Once the dieter starts to lose weight and feels more energetic it might be time to consider further possibilities .,4,-1,0,1,0,1,0,1,0,0,0,VV,0
387,370626,start,feel," Whatever goes wrong , do not try to punish yourself or start feeling guilty , because then you will tend to seek out food as a comfort .",4,5,0,1,1,0,0,1,0,0,0,VVG,1
387,370647,start,break, This is likely to lead to undue pressure on you and you will start to break from the programme and put on weight .,5,-1,0,0,0,0,1,1,0,0,0,VV,0
387,370675,start,weigh, After two or three months of keeping to your correct weight you should feel confident that you are really in control and you can now start to weigh yourself every other day rather than each day .,5,4,0,1,0,1,0,1,0,0,0,VV,0
388,371281,start,look," Kathleen Lavender started and , looking down at the spreading carpet of white beads , felt that it must be her fault .",4,22,0,0,0,0,1,0,1,0,0,VVG,1
388,371747,hate,burn," Alida had been conscious of Dorothea 's married state , hating her for it , burning with scorn at the preoccupations and trivialities of a marriage .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
388,373927,start,pry," But no , for Dorothea might ask if she felt well enough to go away , might start prying into her affairs .",3,-1,0,0,0,0,1,0,1,0,0,VVG,1
388,373951,start,run," You 'd start running out of prizes unless -- too many people would be winning them . """,3,-1,0,0,0,0,1,0,1,0,0,VVG,1
388,373961,start,ask," I think we should have started asking people a year ago . """,3,-1,0,1,0,1,0,1,0,0,0,VVG,1
389,374437,start,present," And once they started to present their case , many evangelicals accepted their interpretation .",7,1,0,1,0,1,0,0,1,0,0,VV,0
389,375058,start,think," Although Bert Cooke , shortly after his conversion , became an active supporter of Paisley 's evangelistic work , he was less than enthusiastic about the public image of the Church : "" When I started thinking about full-time service , I did n't want to be a Free Presbyterian .",5,-1,0,0,0,0,1,0,1,0,0,VVG,1
389,375070,start,attend, I thought the man was crazy really but in 1966 I did develop an interest and started to attend the services ...,6,4,0,1,0,1,0,0,1,0,0,VV,0
389,375151,start,attend," Apart from the brief chairmanship of Desmond Boal , the senior party leadership was drawn exclusively from Free Presbyterian circles until the early 1980s , when Peter Robinson started attending a gospel hall and Sammy Wilson , an Elim Pentecostalist , replaced Jim Allister as press officer .",6,-1,0,1,0,1,0,0,1,0,0,VVG,1
390,375638,start,pick," Then he started to pick off his rivals , but time was slipping by and up in front outsider nd to Mill Reef in the Eclipse , Miss Dan , two lengths behind Nijinsky when third in the Arc in 1970 , Bourbon , who had won the Prix Royal-Oak ( the French St Leger ) and Irish Ball , who , though third to Mill Reef in the Derby and unplaced in the King George , had between those two races won the Irish Derby at The Curragh .",4,-1,0,1,0,1,0,0,1,0,0,VV,0
390,375785,start,repeat," Also in the field of twenty-nine were previous winners Early Mist ( 1953 ) and Royal Tan , who at the age of twelve started at 28-1 to repeat his 1954 victory .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
390,375794,start,pull," His only serious challenger was E. S. B. , but Devon Loch was a length to the good at the last fence and started to pull away up the run-in , over a quarter of a mile long .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
390,375855,start,drop," With a mile to run the King 's colt Anmer was struggling to stay with the pace and started to drop back , and as the runners came down the hill Aboyeur was three lengths to the good , with Craganour , Day Comet , Shogun and Louvois best of the rest .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
390,375969,start,receive, But there was no semblance of a fluke about the result -- it was the fastest Gold Cup ever run -- and as Norton 's Coin made the long walk past the stands to the winner 's enclosure he started to receive the reception he deserved .,7,-1,0,1,0,1,0,0,1,0,0,VV,0
390,376062,start,fade," At the second last she put in a tremendous leap and was back in the lead as Run And Skip started to fade , but Forgive 'N Forget on the stands side and Wayward Lad inside him were now going for home , and they passed Dawn Run on the approach to the last .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
390,376063,start,wander," Here Forgive 'N Forget made a mistake and handed the initiative to Wayward Lad , but he was very tired and started to wander to the left towards the rails .",6,-1,0,0,1,0,0,0,1,0,0,VV,0
