text_id,sent_id,finite_verb,non_finite_verb,sentence,length,lastmention,verb_start,verb_begin,verb_love,verb_hate,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
3535,4891656,begin,darken," "" Thanks , Belinda , "" he said solemnly , trying to eat the fluffly mass even as it began to darken and stick to his fingers .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3535,4891698,begin,move," A young lad hopped from car to car taking their money , lights sparked and flashed above them and as the cars began to move Belinda 's laugh could be heard above the music while Rachel thought Danny would explode with pride as he took the wheel and manoeuvred the little car round the track .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3535,4891723,begin,sound," Her gaze flickered to David , then , as Jennifer looked up at David and warning bells began to sound in Rachel 's head , Belinda said , "" David had a girlfriend called Jennifer , did n't you , David ? "" then , turning back to Jennifer , she added , "" But Rachel 's his girlfriend now . """,5,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
3535,4891819,begin,explain," At first Jennifer remained silent , as if she was fighting some immense inner struggle , then quietly she began to explain .",7,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3535,4891821,begin,pleat," She hesitated and her fingers began pleating a paper serviette that lay on the table ; then , glancing briefly at Rachel and taking a deep breath , she continued , "" But I was heartbroken over something else as well , and it was n't David .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3535,4891899,begin,sink," Rachel stared at Jennifer and her heart gave a great lurch as what her sister had just said began to sink in , then she frowned .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
3535,4891909,love,come," "" I could n't understand why he 'd given up a job he clearly loved to come back here . """,4,2,0,0,1,0,1,0,0,0,1,0,0,VV,0
3535,4891971,begin,fear," The aircraft was so silent , the atmosphere so eerie that as the medical team jumped from the ambulance they all began to fear the worst for the passengers inside -- that they might not have survived the shock and impact of the crash landing .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3535,4891999,begin,make," Then she began to make her way down the plane to find Greg , who had oxygen , and David , who would have glyceryl trinitrate in his case .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3535,4892026,begin,clear," "" Nice chap , "" said Greg as he began clearing up their equipment .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3535,4892067,begin,beat, He said it lightly but as she followed him from the staff-room she was aware that her heart had begun to beat very fast .,4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3535,4892097,start,ask," When some minutes later he drew away , he said softly , "" And I 'd say those amends could start now , with you asking me in .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3536,4892487,start,feel," I thought I 'd put a disc out or something , then yesterday my legs started to feel quite strange , and when I woke this morning -- my husband was really worried , he fetched the doctor -- Nurse Avery , I 'm so scared ! """,4,26,1,0,0,0,1,0,0,0,1,0,0,VV,0
3536,4892531,begin,tell," And when Bobbie began to tell Dr Kent about her sister , who had a new baby , Juliet recalled the strange statement the houseman had made , and her mother 's silence .",4,10,0,1,0,0,0,1,0,0,1,0,0,VV,0
3536,4892854,start,leap," "" I think , before you start leaping to conclusions , you ought to ask your mother about it .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
3536,4893038,start,ask," She had seen her , and now she wanted to go , before she gave in to an impulse and started asking her questions about Elaine .",3,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3536,4893417,hate,do," "" Mum , I hate to do this , I really do , but I have to know the truth . """,2,15,0,0,0,1,1,0,0,1,0,0,0,VV,0
3536,4893436,begin,feel," At first I thought Elaine might suddenly turn up , then , as the years passed , I began to feel safe .",4,8,0,1,0,0,1,0,0,0,1,0,0,VV,0
3536,4893510,begin,realise, I suppose it was then I began to realise something was wrong .,7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3536,4893829,begin,form," Juliet noticed he too had small spots around his nose and mouth , and an idea began to form .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3536,4894245,begin,sense," She was beginning to sense his need for her , and pondered whether she was ready for this final stage in their relationship .",5,2,0,1,0,0,0,1,0,0,1,0,0,VV,0
3536,4894295,begin,feel," Each request had been made briefly and tersely , until Juliet began to feel quite miserable .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3536,4894325,start,take, Juliet started to take some books from her bag .,4,3,1,0,0,0,0,1,0,0,1,0,0,VV,0
3536,4894546,start,nuzzle," He started to nuzzle her neck , but Juliet pulled away .",6,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3536,4894569,begin,feel, Juliet began to feel anxious again .,4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3536,4895250,start,gather, She started to gather the syringe packets together .,6,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3536,4895281,start,get," Then he started to get a bit violent , but not excessive .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3536,4897265,start,hallucinate," Sylvia had started to hallucinate , seeing creepy-crawlies on her bed , and the houseman had to come and sort her out .",11,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3536,4897265,start,see," Sylvia had started to hallucinate , seeing creepy-crawlies on her bed , and the houseman had to come and sort her out .",3,1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3536,4897516,start,walk, They started to walk across the grass .,4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3536,4897841,start,cry, She could n't start crying in here !,3,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
3536,4898469,start,write," But I suppose she had no one else , so we started writing .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3536,4898603,start,trickle, Tears started to trickle down Donna 's face and Juliet had to swallow hard .,7,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3537,4898674,start,feel," Leith put up several arguments , but he had an answer for every one of them , and soon Leith was starting to feel as excited as he was .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4898778,start,walk," Somehow , though , Leith 's sensitivity picked up a strained atmosphere as she pulled her glance back from the stocky man who had taken it into his head to start walking over .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3537,4898799,start,slur," By the time eleven o'clock ticked round Travis had started to slur his words , and Leith had grown quite cross with Sebastian for so freely upending the bottle each time Travis 's glass came anywhere near empty .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3537,4898801,start,sway," Sebastian exclaimed when Travis , deciding he was going home , got rockily to his feet and started swaying .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3537,4898816,start,look," Travis , however , was starting to look haggard , and Leith had been sorely tempted , the last time he came , to contact Rosemary .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4898818,start,talk," Then Sebastian started talking in terms of giving up his job , and Leith had something else to worry about .",4,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
3537,4899146,start,talk," I 'm scared to death half the time that when I do start talking about the woman in my life that I wo n't know where to stop , and ... """,4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
3537,4899174,start,doubt," Leith got started on her work , doubting very much that they would so much as catch a glimpse of their new "" colleagues "" , but she had to smile at his quaint terminology for the higher ranks .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3537,4899265,hate,put," "" Quite honestly , Rosemary , he 's not so good , "" Leith answered , hating to put any pressure on her friend but not knowing how else she could answer .",3,11,0,0,0,1,0,1,0,1,0,0,0,VV,0
3537,4899265,hate,know," "" Quite honestly , Rosemary , he 's not so good , "" Leith answered , hating to put any pressure on her friend but not knowing how else she could answer .",4,7,0,0,0,1,1,0,0,1,0,0,0,VVG,1
3537,4899291,love,ring," "" Perhaps not , "" Travis agreed , then said how he 'd dearly love to ring Rosemary at her parents ' home , but that he knew for sure that he could definitely give up even the frail hope he had left of sharing his life with Rosemary if he did that .",4,21,0,0,1,0,1,0,0,0,1,0,0,VV,0
3537,4899322,start,look," Very commendable , I 'm sure , Leith , having no liking for Naylor Massingham , was thinking sourly when suddenly , as if thinking over their conversation of a minute ago , Travis started to look alarmed .",4,5,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4899361,start,stir," Damning her weakness , as rebellion started to stir , she damned her circumstances too that had provoked that weakness .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4899401,start,get," Three o'clock came , then four , and still Leith had n't received the summons she was starting to get really uptight about .",3,6,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4899438,start,feel," Starting to feel a little frazzled round the edges , she went and had a bath , donned a nightdress and cotton wrap , and brushed out her hair .",4,2,1,0,0,0,0,1,0,0,1,0,0,VV,0
3537,4899489,start,flicker," "" Oh , "" she gasped , and , as flames of wanting started to flicker into life , her arms went up and around him , and she freely gave him her lips .",7,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3537,4899511,start,fly," "" One of the first rules an executive in your salary grade has to accept , "" he sliced her off , "" is that when the flak starts flying you take responsibility for what comes out of your office whether your signature 's on the work or not ! """,3,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
3537,4899599,start,feel," She got into her car and pointed it homewards , and , unable to see who else but he would have contacted Paul Fisher 's head of department , she unexpectedly started to feel quite kindly disposed to Naylor Massingham .",4,12,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4899676,start,feel," And while Leith was thinking , heavens , Rosemary was a year older than her and had been married , and was starting to feel grateful that she had the parents she had , Rosemary was going on , "" They 're both out at the moment . """,4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4899777,hate,realise," Damn you , she wanted to say , suddenly hating him as she hated realising that while he had watched her reading from the Palmer & Pearson file that night -- she had been oblivious that she had n't been wearing her spectacles -- but not so him !",7,2,0,0,0,1,1,0,0,0,1,0,0,VVG,1
3537,4899825,start,move," "" Palmer & Pearson ? "" she queried , and discounted that at once because until things started moving on that contract there were no problems .",4,7,1,0,0,0,0,0,1,0,1,0,0,VVG,1
3537,4899966,start,call," It was useless to start calling her irresponsible brother a few names -- he 'd always been the same , and she 'd known that , love him though she did , when they had moved to London .",4,12,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3537,4900018,start,walk," But when her heart actually did a little flutter to see that mouth , which she had always liked -- despite its owner -- turning up in laughter , she half turned from him and started to walk towards the rear entrance of the building .",4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3537,4900055,start,recover," At last Travis started to recover from his surprise , and , Leith realised , his doomed hopes .",7,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3537,4900146,hate,lie," "" I know this is a difficult time for you , and I know that you 'd hate like hell to lie to Naylor -- though I sincerely hope you wo n't have to -- but I can still rely on you to keep quiet about Rosemary and me , ca n't I ? """,3,-1,0,0,0,1,1,0,0,1,0,0,0,VV,0
3537,4900175,start,itch," "" When ? "" she questioned , feeling her palms already starting to itch -- and she had n't been in his company five minutes yet !",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900272,start,itch, Leith 's right hand started to itch again .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900297,start,come, Leith started to come out of her shock to realise it just had !,4,9,1,0,0,0,0,0,1,0,1,0,0,VV,0
3537,4900318,start,think," "" Sorry to be a pest , "" Travis apologised , "" but I saw you come back without Naylor , "" and while Leith was rapidly trying to find an excuse for her return to the house without the man everyone knew she had gone walking with , she found that Travis was too involved with his own miseries to want to delve into hers , for he went on , "" I 've been sitting in the library thinking about Rosemary , and getting more and more uptight about our situation , when you ran in and I started to think about phoning her .",5,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3537,4900323,start,dial," Travis led the way to the library and , to show that he knew Rosemary 's parents ' phone number by heart , although he had phoned her there only once , he immediately started to dial .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900387,start,feel," "" Pawing ! "" she exclaimed , and illogically started to feel angry that this swine of a man she had given her heart to should still be so ready to think the worst of her .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900445,start,exclaim," "" Leith never said anything about agreeing to marry you when I saw her in the -- "" Travis left his own unhappy thoughts to start to exclaim .",7,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900471,start,cheer, From then on she started to cheer up .,5,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900571,start,back," "" Get out ! "" she yelled while she still had breath , but , even as she started backing rapidly , she knew he had no intention whatsoever of obeying her orders .",4,4,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3537,4900595,start,come," His head came down again , and suddenly , as her whole body started to come alive , Leith found she was having to fight herself as well as him .",4,0,1,0,0,0,1,0,0,0,1,0,0,VV,0
3537,4900760,love,hate," She had loved him while hating him , had loved him when he 'd been a perfect swine .",4,-1,0,0,1,0,0,0,1,0,1,0,0,VVG,1
3537,4900811,love,stand, It gave another spurt of energy to see the tall man she loved standing there .,5,-1,0,0,1,0,1,0,0,0,1,0,0,VVG,1
3538,4900929,love,make," Her love of life and colour making all her perceptions jewel-bright , Luce thoroughly enjoyed her journey down Venice 's main thoroughfare .",4,-1,0,0,1,0,0,1,0,1,0,0,0,VVG,1
3538,4901128,begin,press, Then he 'd begun pressing her to marry him .,5,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
3538,4901259,begin,feel, But it was quite a while before her heartbeat returned to normal and she began to feel calm again .,4,13,0,1,0,0,1,0,0,0,1,0,0,VV,0
3538,4901406,start,pay, She was starting to pay an inordinate amount of attention to the star signs .,3,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3538,4902371,hate,hurt," Now , though she hated hurting him , it had to be done .",4,-1,0,0,0,1,1,0,0,1,0,0,0,VVG,1
3538,4902673,start,feel," The pain had faded into the background and she was starting to feel stupefied , her head stuffed with cotton wool , her eyes heavy .",4,18,1,0,0,0,1,0,0,0,1,0,0,VV,0
3538,4902805,hate,hold," I 'd hate to hold up your departure . """,4,-1,0,0,0,1,0,1,0,0,1,0,0,VV,0
3538,4903160,begin,slip," He kissed and caressed her , and with the delicate touch , the finesse of a very experienced lover began to undress her , slipping off her skirt before undoing the small covered buttons on her blouse .",4,9,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3538,4903345,start,believe," If he did want to mount an exhibition of his work -- and she was starting to believe that that too had been a lie , just part of some overall strategy -- then he 'd have to find someone else to organise it .",7,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3538,4903400,begin,feed," With relief she began to feed her seafood to Cas , who proceeded to purr like a small traction-engine .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3538,4903462,start,work," Luce shivered , her imagination suddenly starting to work overtime .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3538,4903691,start,shake, She started to shake her head .,5,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3538,4903706,hate,face," She hated to face him all pale and pinched , with heavy eyes and mauve shadows beneath them .",4,25,0,0,0,1,0,0,1,1,0,0,0,VV,0
3538,4903825,start,pound, Her heart started pounding and the breath caught in her throat .,5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3538,4903948,start,shake, She started to shake her head .,5,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3538,4904766,start,reply," She had just started to reply when the phone rang , cutting through her words .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3539,4905236,start,explore, She longed to rid herself of this infuriating tiredness and start exploring everything ...,7,4,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3539,4905245,hate,experience," "" I 'd hate to experience a St Lucian cart-track . """,10,-1,0,0,0,1,0,1,0,0,1,0,0,VV,0
3539,4905304,start,feel," Later , she 'd unpack , later she 'd explore Marigot Bay , later she 'd organise herself some supper , later she 'd start feeling excited , privileged , ecstatically lucky to be here ... later she 'd do all kinds of things , but right now ten solid hours of travelling , the latter part in that bone-shaker of a van , had left her utterly spent .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3539,4905325,hate,think," She hated to think of the sight she 'd just presented , sprawling inelegantly , stark naked on the bed ...",5,-1,0,0,0,1,0,0,1,1,0,0,0,VV,0
3539,4906175,begin,argue, She was acutely aware of his half-closed eyes watching her mouth as she began arguing .,5,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
3539,4906239,hate,waste," I 'd hate you to waste your time ! "" she said acidly .",5,-1,0,0,0,1,0,1,0,0,1,0,0,VV,0
3539,4906363,begin,sketch," To steer her mind off the goings-on in Guy 's bedroom , she found her drawing things and began sketching .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
3539,4906399,begin,grab," And a computer-aided textile design system ... "" she began formally , keen to grab the chance to put the firm in a good light .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3539,4906477,begin,describe," She was marshalling all her reserves of anger and distaste , but they were being insidiously undermined by a sensation she could n't begin to describe .",8,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3539,4906520,begin,return," "" Look ... "" she began wearily , returning his gaze with her most cynical and uninterested .",6,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3539,4906829,begin,throw," An evening in Guy 's company , trying to hide this new throb of awareness which was beginning to throw an entirely different light on her gruesome experience with Mortimer ?",5,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3539,4906968,start,tan, And you 've started to tan well .,3,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
3539,4907027,start,invade," After the warm , sweet waves of fire a cooler , more panicky feeling was starting to invade her again .",6,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3539,4907141,love,relax, He loves to relax .,5,-1,0,0,1,0,1,0,0,1,0,0,0,VV,0
3539,4907430,begin,put," "" Thanks all the same , but I 'm going to be busy tomorrow night ... "" she began coldly , putting her spoon back into her dish with a clumsy clatter which splashed strawberry and sugar juice on to her lap .",3,1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3539,4907819,begin,suspect," By the time they 'd exchanged passionate views on every subject under the sun , from politics to gardening , the supernatural to the world population explosion , she began to suspect she might be coming late to that teenage affliction , blind infatuation .",7,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3539,4907889,begin,thump," Her heart seemed to miss a beat , then began thumping heavily against her ribs .",5,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
3539,4907923,begin,pull," She began to slowly pull back , but her eyes were trapped in the sudden , melting caress in his gaze .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3539,4907990,begin,drift," Through the haze of sleep , vague details of last night began drifting into her mind .",5,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
3539,4908117,begin,mingle, Anger began to mingle with the shuttered coldness in her heart .,6,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
3539,4908421,start,furnish," "" I 've started furnishing it ...",7,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
3539,4908844,start,call," Guy supplied grimly , dropping a possessive kiss on her mouth , "" Since I arrived in St Lucia for a spell of solitary soul-searching , and an evil-tempered harpy with a mop of red hair and no clothes on leapt off my bed and started calling me rude names ... """,4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3539,4908865,start,moralise," You can discuss business any time you like , as long as you do n't start moralising about the redundancies in Farthingdales ... """,8,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
3540,4909141,hate,share, She would have hated to share their last moments in a crowded restaurant .,5,-1,0,0,0,1,0,1,0,0,0,0,1,VV,0
3540,4909677,hate,bring," She hated herself for that , bringing herself down to a spiteful , vengeful , "" woman scorned "" level .",5,-1,0,0,0,1,1,0,0,1,0,0,0,VVG,1
3540,4910512,love,carry, I have the memories of the last time we loved to carry me through to my grave .,5,-1,0,0,1,0,0,0,1,0,1,0,0,VV,0
3540,4911002,start,get," "" But do n't start getting any ideas that she might throw a fit of jealousy .",3,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
3540,4911033,start,gabble, I went a little crazy and started gabbling on about you and love and him and Maria Luisa .,6,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
3540,4911071,start,walk," She shivered as they started to walk back towards the pine trees , black now and menacing .",4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3540,4911147,start,clear, She stood up and started to clear the breakfast table .,5,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3540,4911392,start,unbutton, She went to cringe back from him but stilled as he started to unbutton his shirt .,8,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3540,4911563,start,wriggle," Grinning , she took up a seductive pose and started to wriggle her hips for him , swirling round sensually and then slowly undoing the clasp at her back .",7,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3540,4912034,start,hammer," Her heart started to hammer against her ribs , her brain went into overdrive .",6,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
3540,4912175,start,strip, This time he did n't throw her down with a fury but gently laid her down among the downy pillows and started to strip off his shirt .,5,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
3540,4912328,love,know, She had trusted and loved him knowing Maria Luisa was a part of his life and he had never denied it .,4,18,0,0,1,0,1,0,0,0,1,0,0,VVG,1
3540,4912952,start,fly, When she started flying her parents asked me to keep a watchful eye on her .,3,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3540,4913015,start,quiver," Fernando never said a word , just smiled at her ashen features as her mouth started to quiver .",6,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3541,4913122,begin,brush," Rory began brushing her thick mane of rippling wheat-coloured hair over to one side , eyeing the other girl with mild interest .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3541,4913386,begin,make," She 'd even felt the odd pang of nostalgia for the old days when she 'd been a young wet-behind-the-ears singer , just beginning to make her way up the ladder .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
3541,4914090,start,talk," "" Candice Anne Levine , if you entertain any real hopes of seeing your next birthday , I suggest you start talking .",4,29,1,0,0,0,1,0,0,1,0,0,0,VVG,1
3541,4914121,hate,admit," Much as she hated to admit it , there was a certain crazy logic in Candy 's theory .",5,-1,0,0,0,1,1,0,0,0,1,0,0,VV,0
3541,4914345,start,circulate," Until she 'd made up her mind one way or the other , the last thing she needed was for rumours of an imminent retirement from music to start circulating .",9,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3541,4914403,start,strip," She padded barefoot down the old wooden stairs to the kitchen to boil the kettle for coffee , intending to start stripping yet another wall of its many generations of wallpaper .",5,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3541,4914423,hate,do," She was wasting time trying to rack her brains , and if there was one thing she hated doing , it was wasting time .",2,-1,0,0,0,1,1,0,0,0,1,0,0,VVG,1
3541,4914543,start,give," "" Anyway , I 've been so lucky in life I reckon it 's about time I started giving something back -- and the club 's the perfect place to do it . """,4,16,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3541,4914818,love,use," Her temper sprang back into vivid life as she all but shrieked the words back at him , her fingers unconsciously curling themselves into the fists she 'd dearly love to use on him .",3,-1,0,0,1,0,0,0,1,0,1,0,0,VV,0
3541,4915003,start,sing," "" Just start singing again . """,4,8,1,0,0,0,1,0,0,1,0,0,0,VVG,1
3541,4915095,start,make," "" Ever since I first started making you question all the things you 'd so happily taken for granted ? """,4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3541,4915241,begin,remember," "" I really do n't think that 's necessary , "" Rory began firmly , remembering the last time he had held her in his arms on the dance floor .",8,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3541,4915305,start,shake," Because when I start to shake this vipers "" nest , a great deal of evil could come crawling out .",5,12,1,0,0,0,0,1,0,1,0,0,0,VV,0
3541,4915324,start,compare," Then let 's sort out a time to sit down and start comparing notes . """,7,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
3541,4915497,start,manage, She 's been at my side ever since I started managing the place .,6,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3541,4915600,begin,wonder," "" People have probably begun to wonder by now why I spend so much time in the club , "" he said evenly .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3541,4915669,start,buzz, Now questions started buzzing round in her mind -- who was he ?,4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3541,4915676,start,sing," "" You 'd make them a lot happier if you 'd start singing again , "" Candy returned , going unerringly for the jugular .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3541,4915935,begin,haul," But even as she protested , he gripped her upper arm and began hauling her unceremoniously from the bed .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
3541,4916137,love,do, The other woman was already sceptical -- she could n't afford to add more fuel to the fire of her suspicions by biting Adam 's head off the way she 'd simply love to do .,2,16,0,0,1,0,1,0,0,0,1,0,0,VV,0
3541,4916179,begin,take," We were friends at school , then I took her on as my personal assistant when my singing career began to take off .",4,0,0,1,0,0,1,0,0,0,1,0,0,VV,0
3541,4916350,start,make," And it was about time she started making a few waves , she told herself firmly .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3541,4916550,start,talk," "" Men like Bart are always suspicious of new clients -- and particularly of ones like me who start talking big business , not just trifling little deals .",4,11,1,0,0,0,0,1,0,1,0,0,0,VVG,1
3542,4917165,begin,do, In the autumn she could return to Vancouver and begin doing locums -- substituting for doctors going on holidays or trips or to take courses -- until the day she had repaid her loans and could begin to look at having her own practice .,2,7,0,1,0,0,0,1,0,0,1,0,0,VVG,1
3542,4917165,begin,look, In the autumn she could return to Vancouver and begin doing locums -- substituting for doctors going on holidays or trips or to take courses -- until the day she had repaid her loans and could begin to look at having her own practice .,4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
3542,4917232,begin,rummage," With absolutely no respect for Charity 's privacy , Mandy waltzed over to her wardrobe and began rummaging around in it .",7,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
3542,4917442,start,mean," She 'd started out meaning to apologise , but there was something so darned aggravating about this man that it was turning into an accusation instead .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3542,4917662,start,apologise," This afternoon you started out apologising for spying on me , and ended up accusing me of spying on you . """,9,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
3542,4917680,begin,feel, She began to feel vaguely familiar with the names of drinks and their prices .,4,1,0,1,0,0,1,0,0,0,1,0,0,VV,0
3542,4917983,start,tickle," Besides , Mandy came over and started tickling her feet with a peacock plume she kept in a vase by the door .",6,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3542,4918640,start,plan, Maybe she had better start planning relentlessly to fill her spare moments so she had no time to think .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3542,4918681,start,come, But the tears started to come hard and fast .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3542,4918872,start,wonder," I just have n't seen him since ... you know ... and I started to wonder if he even got back . """,6,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3542,4919488,start,flatter," "" You do n't want me to start flattering you , "" he said dangerously .",7,2,1,0,0,0,1,0,0,0,1,0,0,VVG,1
3542,4919931,start,refuse, It reminded her of why she had started refusing most invitations to date a long time ago .,6,29,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3542,4919985,start,smoke," "" When did you start smoking those filthy things again ? """,5,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
3542,4920128,start,haul," The sound of his chainsaw started at dawn and did n't stop until dusk , at which point he started hauling the product of his day 's labour into the woodshed .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
3542,4920244,start,beat," Why was her own heart starting to beat so hard again , frantically , as if it was trying to tell her something she could not or would not hear ?",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
3542,4920380,start,muddle, Passion starts to muddle my thinking .,6,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
3542,4920433,hate,bring," "" I hate to bring the real world into this , but is your room-mate going to pop in at any second ? """,5,-1,0,0,0,1,0,1,0,1,0,0,0,VV,0
